id_oglasa,naslov,tip_nepremicnine,stevilo_sob_opis,stevilo_sob,cena,valuta,m2,leto_gradnje,nadstropje,opis_kratek,url_oglasa
7333778,LJ. ŠIŠKA,Stanovanje,2-sobno,2.0,800.0,EUR,75.0,1906,P/2,"75 m2, 2-sobno, zgrajeno l. 1906, adaptirano l. 2010, P/2 nad., oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_7333778/
7410835,LJ. ŠIŠKA,Stanovanje,3-sobno,3.0,1000.0,EUR,76.0,1963,4/9,"76 m2, 3-sobno, zgrajeno l. 1963, 4/9 nad., Spodnja Šiška, komfortno stanovanje z balkonom, lepo urejeno, opremljeno, op...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_7410835/
7404730,LJ. ŠIŠKA,Stanovanje,3-sobno,3.0,1600.0,EUR,89.9,2009,5,"89,9 m2, 3-sobno, zgrajeno l. 2009, 5. nad., oddamo. Cena: 1.600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_7404730/
7303009,LJ. ŠIŠKA,Stanovanje,3-sobno,3.0,6000.0,EUR,92.0,2023,,"92 m2, 3-sobno, zgrajeno l. 2023, oddamo. Cena: 6.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_7303009/
7387443,LJ. ŠIŠKA,Stanovanje,4-sobno,4.0,1300.0,EUR,95.6,1977,8,"95,6 m2, 4-sobno, zgrajeno l. 1977, 8. nad., Balkon, parkirno mesto, ob obvoznici, oddamo. Cena: 1.300,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_7387443/
7395580,LJ. ŠIŠKA,Stanovanje,4-sobno,4.0,1850.0,EUR,102.3,2009,2,"102,3 m2, 4-sobno, zgrajeno l. 2009, 2. nad., 2x parkirno mesto v garaži, oddamo. Cena: 1.850,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_7395580/
7409648,LJ. ŠIŠKA,Stanovanje,4-sobno,4.0,1850.0,EUR,102.3,2009,2/9,"102,3 m2, 4-sobno, zgrajeno l. 2009, 2/9 nad., Vseljivo od 1. 9. 2026, oddamo. Cena: 1.850,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_7409648/
7317287,LJ. ŠIŠKA,Stanovanje,4-sobno,4.0,1800.0,EUR,106.0,2004,4,"106 m2, 4-sobno, zgrajeno l. 2004, 4. nad., V bližini Tivolija oddamo v stanovanjskem kompleksu 4 sobno opremljeno stano...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_7317287/
7412812,LJ. ŠIŠKA,Stanovanje,"3,5-sobno",3.5,1900.0,EUR,120.0,1963,3/3,"120 m2, 3,5-sobno, zgrajeno l. 1963, adaptirano l. 2004, 185 m2 zemljišča, 3/3 nad., popolnoma prenovljena, izjemna loka...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_7412812/
6923691,LJ. ŠIŠKA,Stanovanje,5 in večsobno,,2100.0,EUR,155.0,1985,1/2,"155 m2, 5 in večsobno, zgrajeno l. 1985, adaptirano l. 2015, 1/2 nad., stanovanje z veliko teraso, 2x parkirno mesto, ko...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6923691/
7360175,LJ. ŠIŠKA,Stanovanje,4-sobno,4.0,2700.0,EUR,157.6,2019,3/3,"157,6 m2, 4-sobno, zgrajeno l. 2019, 3/3 nad., oddamo. Cena: 2.700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_7360175/
7415245,"LJ. ŠIŠKA, GOTSKA ULICA",Stanovanje,Garsonjera,,500.0,EUR,25.0,1971,3/3,"25 m2, garsonjera, zgrajena l. 1971, 3/3 nad., prijetna opremljena garsonjera, 25 m2 + klet, takoj vseljiva, oddamo. Cen...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-gotska-ulica-stanovanje_7415245/
7413998,"LJ. ŠIŠKA, MED PIVOVARNO UNION IN KAMPUSOM",Stanovanje,Garsonjera,,520.0,EUR,24.0,1895,P/P,"24 m2, garsonjera, zgrajena l. 1895, adaptirana l. 2019, P/P, Garsonjera je najbolj primerna za enega ali dva študenta/š...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-med-pivovarno-union-in-kampusom-stanovanje_7413998/
7412121,"LJ. ŠIŠKA, NASPROTI TIVOLIJA",Stanovanje,Garsonjera,,600.0,EUR,25.0,2007,2/4,"25 m2, garsonjera, zgrajena l. 2007, 2/4 nad., oddamo. Cena: 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-nasproti-tivolija-stanovanje_7412121/
7408324,"LJ. ŠIŠKA, OB KINU",Stanovanje,2-sobno,2.0,800.0,EUR,44.1,1963,4/8,"44,1 m2, 2-sobno, zgrajeno l. 1963, adaptirano l. 2012, 4/8 nad., oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-ob-kinu-stanovanje_7408324/
7129288,"LJ. ŠIŠKA, SOSESKI KVARTET",Stanovanje,1-sobno,1.0,1200.0,EUR,44.0,2023,5,"44 m2, 1-sobno, zgrajeno l. 2023, 5. nad., oddamo. Cena: 1.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-soseski-kvartet-stanovanje_7129288/
7405850,"LJ. ŠIŠKA, SPEKTRA PRI ALEJI",Stanovanje,Garsonjera,,800.0,EUR,26.87,2024,2/22,"26,87 m2, garsonjera, zgrajena l. 2024, 2/22 nad., svetla, novejša, pri Aleji, Celovška c. 176, lega JZ, opremljena, vse...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-spektra-pri-aleji-stanovanje_7405850/
7383964,"LJ. ŠIŠKA, SPODNJA",Stanovanje,"3,5-sobno",3.5,900.0,EUR,85.0,1963,1/2,"85 m2, 3,5-sobno, zgrajeno l. 1963, adaptirano l. 2020, 1/2 nad., dolgoročni najem blizu centra Ljubljane, oddamo. Cena:...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-spodnja-stanovanje_7383964/
7394758,"LJ. ŠIŠKA, ŠENTVID",Stanovanje,"2,5-sobno",2.5,1250.0,EUR,50.0,2026,2/2,"50 m2, 2,5-sobno, novogradnja - zgr. l. 2026, 2/2 nad., Novogradnja, stanovanje 50 m2, parkirisce, klima, oddamo. Cena: ...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-sentvid-stanovanje_7394758/
7386682,"LJ. ŠIŠKA, ŠIŠENSKA 11",Stanovanje,Soba,,350.0,EUR,13.0,1961,VP/5,"13 m2, soba, zgrajena l. 1961, adaptirana l. 2024, VP/5 nad., oddamo. Cena: 350,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-sisenska-11-stanovanje_7386682/
7352393,"LJ. ŠIŠKA, VEROVŠKOVA",Stanovanje,3-sobno,3.0,1400.0,EUR,75.0,1950,M/2,"75 m2, 3-sobno, zgrajeno l. 1950, adaptirano l. 2024, 300 m2 zemljišča, M/2 nad., Garaža za 2 avtomobila, vrt, bližina L...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-verovskova-stanovanje_7352393/
7395248,LJ. VIČ,Stanovanje,Soba,,350.0,EUR,10.0,1995,P/3,"10 m2, soba, zgrajena l. 1995, 2.300 m2 zemljišča, P/3 nad., oddamo. Cena: 350,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7395248/
6667273,LJ. VIČ,Stanovanje,Soba,,250.0,EUR,12.0,1970,P/P,"12 m2, soba, zgrajena l. 1970, adaptirana l. 2014, P/P, oddamo. Cena: 250,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6667273/
7049227,LJ. VIČ,Stanovanje,Soba,,200.0,EUR,18.0,1990,VP/VP,"18 m2, soba, adaptirana l. 1990, VP/VP, Oddam posteljo v dvoposteljni sobi. Hiša stoji na mirni in varni lokaciji, blizu...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7049227/
7412123,LJ. VIČ,Stanovanje,Garsonjera,,400.0,EUR,20.0,1918,K/3,"20 m2, garsonjera, zgrajena l. 1918, K/3 nad., oddamo. Cena: 400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7412123/
7412941,LJ. VIČ,Stanovanje,Garsonjera,,750.0,EUR,29.0,2024,P/P,"29 m2, garsonjera, adaptirana l. 2024, 20 m2 zemljišča, P/P, Poslovni apartma, bližina AC in cestnega obroča, CK talno g...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7412941/
7412824,LJ. VIČ,Stanovanje,Garsonjera,,700.0,EUR,29.8,1965,3/4,"29,8 m2, garsonjera, zgrajena l. 1965, 3/4 nad., oddamo. Cena: 700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7412824/
7413943,LJ. VIČ,Stanovanje,Garsonjera,,500.0,EUR,30.0,1965,4/5,"30 m2, garsonjera, zgrajena l. 1965, adaptirana l. 2014, 4/5 nad., Oddam garsonjero od Septembra ali Oktobra 2026 dalje....",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7413943/
7327288,LJ. VIČ,Stanovanje,1-sobno,1.0,780.0,EUR,40.6,1969,P/4,"40,6 m2, 1-sobno, zgrajeno l. 1969, P/4 nad., oddamo. Cena: 780,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7327288/
7395273,LJ. VIČ,Stanovanje,2-sobno,2.0,900.0,EUR,43.3,1987,5/9,"43,3 m2, 2-sobno, zgrajeno l. 1987, adaptirano l. 2026, 5/9 nad., skupna površina 43,3 m2, bivalni prostor 35,10 m2, bal...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7395273/
7369753,LJ. VIČ,Stanovanje,"2,5-sobno",2.5,960.0,EUR,50.0,1910,3/3,"50 m2, 2,5-sobno, zgrajeno l. 1910, 20 m2 zemljišča, 3/3 nad., oddamo. Cena: 960,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7369753/
7407583,LJ. VIČ,Stanovanje,2-sobno,2.0,1100.0,EUR,50.4,2006,P/3,"50,4 m2, 2-sobno, zgrajeno l. 2006, adaptirano l. 2026, P/3 nad., LJ Vič, 50,4 m2, 2-sobno, zgrajeno l. 2006, 1/3 nad., ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7407583/
7367592,LJ. VIČ,Stanovanje,2-sobno,2.0,800.0,EUR,51.4,1973,P/4,"51,4 m2, 2-sobno, zgrajeno l. 1973, P/4 nad., oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7367592/
7411268,LJ. VIČ,Stanovanje,2-sobno,2.0,1400.0,EUR,54.0,2026,1,"54 m2, 2-sobno, zgrajeno l. 2026, 1. nad., oddamo. Cena: 1.400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7411268/
7408291,LJ. VIČ,Stanovanje,3-sobno,3.0,1350.0,EUR,66.9,2022,1,"66,9 m2, 3-sobno, zgrajeno l. 2022, 1. nad., v skoraj novem vila bloku, v neposredni bližini centra mesta, oddamo edinst...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7408291/
7412940,LJ. VIČ,Stanovanje,3-sobno,3.0,1200.0,EUR,67.4,1981,1/5,"67,4 m2, 3-sobno, zgrajeno l. 1981, 1/5 nad., v celoti opremljeno in prenovljeno l. 2020, parkirišče pred objektom, balk...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7412940/
7036532,LJ. VIČ,Stanovanje,3-sobno,3.0,1100.0,EUR,80.0,1972,,"80 m2, 3-sobno, zgrajeno l. 1972, stanovanje v stanovanjski hiši z ločenim vhodom, parkirnim mestom in uporabno teraso. ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7036532/
7365670,LJ. VIČ,Stanovanje,4-sobno,4.0,1250.0,EUR,80.6,2000,,"80,6 m2, 4-sobno, zgrajeno l. 2000, adaptirano l. 2021, oddamo. Cena: 1.250,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7365670/
7360891,LJ. VIČ,Stanovanje,"3,5-sobno",3.5,1980.0,EUR,92.4,2011,1/2,"92,4 m2, 3,5-sobno, zgrajeno l. 2011, 1/2 nad., oddamo. Cena: 1.980,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7360891/
7198127,LJ. VIČ,Stanovanje,3-sobno,3.0,1950.0,EUR,95.4,2011,1/1,"95,4 m2, 3-sobno, zgrajeno l. 2011, adaptirano l. 2020, 1/1 nad., oddamo. Cena: 1.950,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7198127/
7411264,LJ. VIČ,Stanovanje,"4,5-sobno",4.5,2500.0,EUR,108.7,2011,1/2,"108,7 m2, 4,5-sobno, zgrajeno l. 2011, 1/2 nad., oddamo. Cena: 2.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7411264/
7327954,LJ. VIČ,Stanovanje,4-sobno,4.0,3300.0,EUR,117.4,2009,1/2,"117,4 m2, 4-sobno, zgrajeno l. 2009, 1/2 nad., oddamo. Cena: 3.300,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7327954/
7115845,LJ. VIČ,Stanovanje,3-sobno,3.0,3304.0,EUR,117.5,2009,P,"117,5 m2, 3-sobno, zgrajeno l. 2009, pritličje, oddamo. Cena: 3.304,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7115845/
7196346,LJ. VIČ,Stanovanje,3-sobno,3.0,3000.0,EUR,122.0,2009,1/2,"122 m2, 3-sobno, zgrajeno l. 2009, adaptirano l. 2025, 1/2 nad., oddamo. Cena: 3.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7196346/
7386606,LJ. VIČ,Stanovanje,4-sobno,4.0,2500.0,EUR,124.8,2009,1/2,"124,8 m2, 4-sobno, zgrajeno l. 2009, 1/2 nad., Lepo stanovanje s teraso in dvema PM v garaži, oddamo. Cena: 2.500,00 EUR...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7386606/
7196345,LJ. VIČ,Stanovanje,4-sobno,4.0,3718.0,EUR,125.7,2009,1/2,"125,7 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, 1/2 nad., oddamo. Cena: 3.718,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7196345/
7115858,LJ. VIČ,Stanovanje,4-sobno,4.0,3718.0,EUR,125.7,2009,1/3,"125,7 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, 1/3 nad., oddamo. Cena: 3.718,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7115858/
7075161,LJ. VIČ,Stanovanje,4-sobno,4.0,4021.0,EUR,127.1,2009,P/2,"127,1 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, P/2 nad., oddamo. Cena: 4.021,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7075161/
7366587,LJ. VIČ,Stanovanje,5 in večsobno,,2900.0,EUR,176.4,2025,P/2,"176,4 m2, 5 in večsobno, zgrajeno l. 2025, P/2 nad., novogradnja, izjemna lokacija, bližina vse infrastrukture, terasa i...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7366587/
7196343,LJ. VIČ,Stanovanje,4-sobno,4.0,5119.0,EUR,214.3,2009,2/2,"214,3 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, 2/2 nad., oddamo. Cena: 5.119,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7196343/
7127440,LJ. VIČ,Stanovanje,4-sobno,4.0,5120.0,EUR,215.0,2009,2/2,"215 m2, 4-sobno, novogradnja - zgr. l. 2009, adaptirano l. 2025, 2/2 nad., oddamo. Cena: 5.120,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7127440/
7196342,LJ. VIČ,Stanovanje,4-sobno,4.0,6134.0,EUR,252.6,2009,2/2,"252,6 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, 2/2 nad., oddamo. Cena: 6.134,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7196342/
7122640,LJ. VIČ,Stanovanje,4-sobno,4.0,6135.0,EUR,252.6,2009,2/2,"252,6 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, 2/2 nad., oddamo. Cena: 6.135,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_7122640/
7351140,"LJ. VIČ, BLIZU CENTRA",Stanovanje,Soba,,290.0,EUR,20.0,2020,1/4,"20 m2, soba, adaptirana l. 2020, 1/4 nad., Če iščeč nast, na voljo dvoposteljna soba v prijetnem in svetlem 2ss stanovan...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-blizu-centra-stanovanje_7351140/
7198847,"LJ. VIČ, BLIŽINA CENTRA MESTA",Stanovanje,3-sobno,3.0,2200.0,EUR,118.0,2025,2/2,"118 m2, 3-sobno, ""penthouse"", zgrajeno l. 2025, 2/2 nad., domači ljubljenčki dovoljeni, popolnoma opremljeno, ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-blizina-centra-mesta-stanovanje_7198847/
7088614,"LJ. VIČ, BLIŽINA GOSTILNE AZUR",Stanovanje,3-sobno,3.0,1980.0,EUR,95.4,2011,1/2,"95,4 m2, 3-sobno, zgrajeno l. 2011, 1/2 nad., kompletno opremljeno, klima, dvigalo, lastniško parkirišče, razpored: WC, ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-blizina-gostilne-azur-stanovanje_7088614/
7394624,"LJ. VIČ, BRDO, VRHOVCI, GRBINA",Stanovanje,4-sobno,4.0,2100.0,EUR,98.0,2018,P/2,"98 m2, 4-sobno, zgrajeno l. 2018, 120 m2 zemljišča, P/2 nad., Oddamo 4 sobno stanovanje 98 m2, kompletno opremljeno z at...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-brdo-vrhovci-grbina-stanovanje_7394624/
7371107,"LJ. VIČ, CENTER, BLIZU FAKULET, AŠKERČEVA",Stanovanje,Garsonjera,,600.0,EUR,21.0,1963,P/4,"21 m2, garsonjera, zgrajena l. 1963, adaptirana l. 2026, P/4 nad., prijetna in urejena garsonjero (21 m2) na odlični lok...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-center-blizu-fakulet-askerceva-stanovanje_7371107/
7334118,"LJ. VIČ, DOLGI MOST, KRAJINSKI PARK",Stanovanje,4-sobno,4.0,1900.0,EUR,127.0,2025,1/2,"127 m2, 4-sobno, zgrajeno l. 2025, 12,5 m2 zemljišča, 1/2 nad., V mirnem in zelenem okolju urejene soseske, ob živahnem ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-dolgi-most-krajinski-park-stanovanje_7334118/
7367549,"LJ. VIČ, KRAJINSKI PARK + PARKIRANJE",Stanovanje,4-sobno,4.0,1900.0,EUR,127.0,2025,1/2,"127 m2, 4-sobno, zgrajeno l. 2025, adaptirano l. 2026, 12,5 m2 zemljišča, 1/2 nad., V mirnem in zelenem okolju urejene s...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-krajinski-park--parkiranje-stanovanje_7367549/
7403130,"LJ. VIČ, NOVA ZGRADBA + 2X PARKIRANJE",Stanovanje,4-sobno,4.0,1900.0,EUR,127.0,2025,1/2,"127 m2, 4-sobno, zgrajeno l. 2025, 12,5 m2 zemljišča, 1/2 nad., V mirnem in zelenem okolju urejene soseske, ob živahnem ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-nova-zgradba--2x-parkiranje-stanovanje_7403130/
7405391,"LJ. VIČ, RUDNIK",Stanovanje,2-sobno,2.0,780.0,EUR,58.0,1990,1/1,"58 m2, 2-sobno, zgrajeno l. 1990, adaptirano l. 2009, 1/1 nad., oddamo. Cena: 780,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-rudnik-stanovanje_7405391/
7202201,"LJ. VIČ, TRNOVO, LJUBLJANICA",Stanovanje,3-sobno,3.0,2500.0,EUR,140.0,2025,2/2,"140 m2, 3-sobno, ""penthouse"", zgrajeno l. 2025, 2/2 nad., domači ljubljenčki, savna, 2 x parkirno mesto, 2 x k...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-trnovo-ljubljanica-stanovanje_7202201/
7403791,"LJ. VIČ, TRNOVSKO PREDMESTJE",Stanovanje,Soba,,390.0,EUR,17.0,2015,1/1,"17 m2, soba, adaptirana l. 2015, 1/1 nad., Enoposteljna soba v dvosobnem stanovanju.Soba je opremljena, z balkonom, soup...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-trnovsko-predmestje-stanovanje_7403791/
7398383,"LJ. VIČ, ULICA LILY NOVY 36",Stanovanje,2-sobno,2.0,750.0,EUR,42.0,2020,P/P,"42 m2, 2-sobno, adaptirano l. 2020, adaptirano l. 2020, 42 m2 zemljišča, P/P, oddamo. Cena: cca 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-ulica-lily-novy-36-stanovanje_7398383/
7378198,"LJ. VIČ, VIŠKA CESTA",Stanovanje,Soba,,330.0,EUR,12.0,2020,P/1,"12 m2, soba, zgrajena l. 2020, P/1 nad., oddamo. Cena: cca 330,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-viska-cesta-stanovanje_7378198/
7414700,"LJ. VIČ, VRHOVCI",Stanovanje,Soba,,260.0,EUR,20.0,2024,,"20 m2, soba, adaptirana l. 2024, Oddamo posteljo v dvoposteljni sobi ki meri 20 m2. V stanovanju že bivajo študentke, ta...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-vrhovci-stanovanje_7414700/
6522138,"LJ. VIČ, Z BAZENOM",Stanovanje,3-sobno,3.0,2600.0,EUR,149.7,2001,3,"149,7 m2, 3-sobno, zgrajeno l. 2001, adaptirano l. 2014, 3. nad., Dostop do stanovanja je z zasebnim dvigalom. Stanovanj...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-z-bazenom-stanovanje_6522138/
7337727,LJUTOMER,Stanovanje,2-sobno,2.0,500.0,EUR,61.9,1977,1/3,"61,9 m2, 2-sobno, zgrajeno l. 1977, adaptirano l. 2022, 1/3 nad., oddamo. Cena: 500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/ljutomer-stanovanje_7337727/
7395492,"LJUTOMER, GLAVNI TRG",Stanovanje,2-sobno,2.0,350.0,EUR,57.0,1980,2/3,"57 m2, 2-sobno, zgrajeno l. 1980, 2/3 nad., oddamo. Cena: 350,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/ljutomer-glavni-trg-stanovanje_7395492/
7039517,"LOČE PRI POLJČANAH, STARI TRG 26",Stanovanje,2-sobno,2.0,450.0,EUR,56.0,1950,1/1,"56 m2, 2-sobno, zgrajeno l. 1950, adaptirano l. 2015, 1/1 nad., oddamo. Cena: 450,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/loce-pri-poljcanah-stari-trg-26-stanovanje_7039517/
7315829,LOG,Stanovanje,3-sobno,3.0,1250.0,EUR,75.0,2010,P,"75 m2, 3-sobno, zgrajeno l. 2010, 146 m2 zemljišča, pritličje, Oddaja se prostorno stanovanje s savno v Kranjski Gori (L...",https://www.nepremicnine.net/oglasi-oddaja/log-stanovanje_7315829/
7356901,LOGATEC,Stanovanje,"2,5-sobno",2.5,1100.0,EUR,66.0,2017,P,"66 m2, 2,5-sobno, zgrajeno l. 2017, 28,2 m2 zemljišča, pritličje, oddamo. Cena: 1.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/logatec-stanovanje_7356901/
7406624,LOGATEC,Stanovanje,4-sobno,4.0,1050.0,EUR,102.0,1973,,"102 m2, 4-sobno, zgrajeno l. 1973, 100 m2 zemljišča, oddamo. Cena: 1.050,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/logatec-stanovanje_7406624/
7269897,LOGATEC,Stanovanje,4-sobno,4.0,1050.0,EUR,145.0,1973,1,"145 m2, 4-sobno, zgrajeno l. 1973, adaptirano l. 2026, 100 m2 zemljišča, 1. nad., terasa, opremljeno stanovanje, parkira...",https://www.nepremicnine.net/oglasi-oddaja/logatec-stanovanje_7269897/
7355030,"LOGATEC, MANDRGE",Stanovanje,2-sobno,2.0,600.0,EUR,56.1,1960,P/1,"56,1 m2, 2-sobno, zgrajeno l. 1960, adaptirano l. 2023, P/1 nad., oddamo. Cena: 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/logatec-mandrge-stanovanje_7355030/
6342755,LOKEV,Stanovanje,Soba,,250.0,EUR,18.0,1998,P+1,"18 m2, soba, novogradnja - zgr. l. 1998, P+1, Ob glavni cesti Lokev - Lipica - Trst Oddam 2 x dvoposteljni sobi.Najem je...",https://www.nepremicnine.net/oglasi-oddaja/lokev-stanovanje_6342755/
7410361,LOPATA,Stanovanje,4-sobno,4.0,900.0,EUR,100.0,1980,1,"100 m2, 4-sobno, zgrajeno l. 1980, adaptirano l. 2026, 1. nad., V Lopati pri Celju se oddaja svetlo 4-sobno stanovanje (...",https://www.nepremicnine.net/oglasi-oddaja/lopata-stanovanje_7410361/
7392325,LOVRAN,Stanovanje,Drugo,,500.0,EUR,25.0,,,"25 m2, stanovanje, oddamo. Cena: 500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lovran-stanovanje_7392325/
7321658,LOVRAN,Stanovanje,1-sobno,1.0,750.0,EUR,35.0,1900,,"35 m2, 1-sobno, zgrajeno l. 1900, oddamo. Cena: 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lovran-stanovanje_7321658/
7322322,LOVRAN,Stanovanje,1-sobno,1.0,1300.0,EUR,52.0,1906,,"52 m2, 1-sobno, zgrajeno l. 1906, oddamo. Cena: 1.300,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lovran-stanovanje_7322322/
7321657,LOVRAN,Stanovanje,2-sobno,2.0,1500.0,EUR,79.0,2012,,"79 m2, 2-sobno, zgrajeno l. 2012, oddamo. Cena: 1.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lovran-stanovanje_7321657/
7401957,LOVRAN,Stanovanje,2-sobno,2.0,1200.0,EUR,80.0,,,"80 m2, 2-sobno, oddamo. Cena: 1.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lovran-stanovanje_7401957/
7392370,LOVRAN,Stanovanje,3-sobno,3.0,2700.0,EUR,105.0,,,"105 m2, 3-sobno, oddamo. Cena: 2.700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lovran-stanovanje_7392370/
7373611,"LOVREČICA, PETROVIJA, MATERADA, ĐUBA, UMAG",Stanovanje,3-sobno,3.0,1000.0,EUR,90.0,2026,,"90 m2, 3-sobno, novogradnja - zgr. l. 2026, oddamo. Cena: 1.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lovrecica-petrovija-materada-duba-umag-stanovanje_7373611/
